"locator_domain","page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","hours_of_operation" 
"lids.com","https://lids.com/store/lids-montclair-plaza/sd-38889823+z-9510183-3722469517","Lids Montclair Plaza 5091","2083 Montclair Plaza Ln 6168","Montclair","CA","91763","US","5091","909-624-3615","Lids","34.087219","-117.689921","Sun: 11:00 AM-7:00 PM; Mon: 10:00 AM-8:30 PM; Tue: 10:00 AM-8:30 PM; Wed: 10:00 AM-8:30 PM; Thu: 10:00 AM-8:30 PM; Fri: 10:00 AM-8:30 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/macys-locker-room-by-lids-montclair-plaza/sd-24778555+z-9682901-3494375198","Macy's Locker Room by LIDS Montclair Plaza 2070","5000 MONTCLAIR PLAZA LANE","Montclair","CA","91763","US","2070","<MISSING>","Macy's Locker Room by LIDS","34.086954","-117.696209","Sun: 11:00 AM-6:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/macys-locker-room-by-lids-westfield-plaza-bonita/sd-13224157+z-9575681-3431292675","Macy's Locker Room by LIDS 2072","3000 PLAZA BONITA ROAD SP1","National City","CA","91950","US","2072","<MISSING>","Macy's Locker Room by LIDS","32.657893","-117.0663","Sun: 11:00 AM-6:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-westfield-plaza-bonita/sd-62334810+z-859532-3697844812","Lids Westfield Plaza Bonita 6049","3030 Plaza Bonita Rd","National City","CA","91950","US","6049","619-472-1756","Lids","32.6562124","-117.0658009","Sun: 10:00 AM-8:00 PM; Mon: 10:00 AM-8:00 PM; Tue: 10:00 AM-8:00 PM; Wed: 10:00 AM-8:00 PM; Thu: 10:00 AM-8:00 PM; Fri: 10:00 AM-8:00 PM; Sat: 10:00 AM-10:00 PM"
"lids.com","https://lids.com/store/fanatics-by-lids-carlsbad-premium-outlets/sd-20616625+z-9351293-3360755625","Fanatics by Lids Carlsbad Premium Outlets 8503","5620 Paseo del Norte SPB105","Carlsbad","CA","92008","US","8503","442-287-7882","Lids","33.1264551","-117.3210992","Sun: 10:00 AM-7:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-carlsbad-company-outlets/sd-27168572+z-9312625-1020614352","Lids Carlsbad Company Outlets 5575","5630 Paseo Del Norte D119","Carlsbad","CA","92008","US","5575","760-438-1526","Lids","33.1262516","-117.3211879","Sun: 10:00 AM-7:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-las-americas-premium-outlets/sd-84239430+z-898336-1246244068","Lids Las Americas Premium Outlets 6157","4141 Camino de la Plaza SP468","San Diego","CA","92173","US","6157","619-428-1919","Lids","32.5497444","-117.0382158","Sun: 10:00 AM-7:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-chula-vista-center/sd-450470+z-92429166-2980025246","Lids Chula Vista Center 143","555 Broadway   SP1118","Chula Vista","CA","91910-5342","US","143","619-425-5402","Lids","32.630126","-117.087653","Sun: 11:00 AM-7:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/fanatics-by-lids-las-americas-premium-outlets/sd-64492273+z-860180-156477370","Fanatics by Lids 8506","4211 Camino de la Plaza","San Diego","CA","92173","US","8506","619-210-9409","Lids","32.5438151","-117.0433296","Sun: 10:00 AM-7:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-fashion-valley/sd-27560328+z-9985953-251968904","Lids Fashion Valley 5136","7007 Friars Rd Ste 791","San Diego","CA","92108","US","5136","619-291-5613","Lids","32.767484","-117.165662","Sun: 10:00 AM-9:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-antelope-valley/sd-38839162+z-9236702-965200082","Lids Antelope Valley 5526","1233 W Ave P 243","Palmdale","CA","93551","US","5526","661-273-5887","Lids","34.6018858","-118.1533933","Sun: 10:00 AM-7:00 PM; Mon: 11:00 AM-7:00 PM; Tue: 11:00 AM-7:00 PM; Wed: 11:00 AM-7:00 PM; Thu: 11:00 AM-7:00 PM; Fri: 11:00 AM-7:00 PM; Sat: 10:00 AM-8:00 PM"
"lids.com","https://lids.com/store/lids-the-shops-at-mission-viejo/sd-28587199+z-9118978-723601603","Lids The Shops at Mission Viejo 6340","798 The Shopps at Mission Viej","Mission Viejo","CA","92691","US","6340","949-365-0881","Lids","33.557894","-117.670998","Sun: 11:00 AM-7:00 PM; Mon: 11:00 AM-7:00 PM; Tue: 11:00 AM-7:00 PM; Wed: 11:00 AM-7:00 PM; Thu: 11:00 AM-7:00 PM; Fri: 11:00 AM-7:00 PM; Sat: 11:00 AM-7:00 PM"
"lids.com","https://lids.com/store/fanzz-plaza-west-covina/sd-19584525+z-9825549-397588338","Fanzz Plaza West Covina 8313","112 Plaza Dr SP244","West Covina","CA","91790","US","8313","626-472-9284","Fanzz","34.0702839","-117.9315666","Sun: 11:00 AM-7:00 PM; Mon: 11:00 AM-7:00 PM; Tue: 11:00 AM-7:00 PM; Wed: 11:00 AM-7:00 PM; Thu: 11:00 AM-7:00 PM; Fri: 11:00 AM-7:00 PM; Sat: 11:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-west-covina/sd-27236907+z-842090-2243908855","Lids West Covina 5137","112 Plaza Dr SP 1500","West Covina","CA","91790","US","5137","626-814-3477","Lids","34.071306","-117.933079","Sun: 11:00 AM-7:00 PM; Mon: 11:00 AM-7:00 PM; Tue: 11:00 AM-7:00 PM; Wed: 11:00 AM-7:00 PM; Thu: 11:00 AM-7:00 PM; Fri: 11:00 AM-7:00 PM; Sat: 11:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-irvine-spectrum-center/sd-49095174+z-9684997-723642030","Lids Irvine Spectrum Center 5967","611 Spectrum Center Dr","Irvine","CA","92618","US","5967","949-393-5768","Lids","33.6505325","-117.7449745","Sun: 11:00 AM-8:00 PM; Mon: 11:00 AM-8:00 PM; Tue: 11:00 AM-8:00 PM; Wed: 11:00 AM-8:00 PM; Thu: 11:00 AM-8:00 PM; Fri: 11:00 AM-8:00 PM; Sat: 11:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-locker-room-irvine-spectrum-center/sd-31009602+z-9466496-2162322697","Lids Locker Room Irvine Spectrum Center 8072","631 Spectrum Center Drive","Irvine","CA","92618","US","8072","949-341-9170","Lids Locker Room","33.649493","-117.745164","Sun: 11:00 AM-8:00 PM; Mon: 11:00 AM-8:00 PM; Tue: 11:00 AM-8:00 PM; Wed: 11:00 AM-8:00 PM; Thu: 11:00 AM-8:00 PM; Fri: 11:00 AM-8:00 PM; Sat: 11:00 AM-9:00 PM"
"lids.com","https://lids.com/store/macys-locker-room-by-lids-brea-mall/sd-80994058+z-818689-2827206309","Macy's Locker Room by LIDS Brea Mall 2063","300 Brea Mall","Brea","CA","92821","US","2063","<MISSING>","Macy's Locker Room by LIDS","33.916508","-117.884191","Sun: 11:00 AM-6:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/fanzz-brea-mall/sd-19148932+z-811229-783057464","Fanzz Brea Mall 8319","1048 Brea Mall SP1","Brea","CA","92821","US","8319","714-671-9568","Fanzz","33.9156159","-117.8862835","Sun: 11:00 AM-7:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-puente-hills-mall/sd-28149196+z-826039-5957582","Lids Puente Hills Mall 6327","1600 Azusa Avenue SP341","City of Industry","CA","91748","US","6327","626-965-4503","Lids","33.993587","-117.927477","Sun: 12:00 PM-6:00 PM; Mon: 11:00 AM-7:00 PM; Tue: 11:00 AM-7:00 PM; Wed: 11:00 AM-7:00 PM; Thu: 11:00 AM-7:00 PM; Fri: 11:00 AM-7:00 PM; Sat: 11:00 AM-7:00 PM"
"lids.com","https://lids.com/store/lids-brea-mall/sd-38034675+z-9129405-1212036343","Lids Brea Mall 5328","1065 Brea Mall","Brea","CA","92821","US","5328","714-257-0361","Lids","33.913909","-117.889095","Sun: 11:00 AM-7:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-westfield-mainplace/santa-ana/sd-38402343+z-9026523-950221439","Lids Westfield Mainplace/Santa Ana 5619","2800 North Main Street Sp 852","Santa Ana","CA","92705","US","5619","714-558-7998","Lids","33.7762","-117.869082","Sun: 11:00 AM-7:00 PM; Mon: 11:00 AM-7:00 PM; Tue: 11:00 AM-7:00 PM; Wed: 11:00 AM-7:00 PM; Thu: 11:00 AM-7:00 PM; Fri: 11:00 AM-7:00 PM; Sat: 11:00 AM-8:00 PM"
"lids.com","https://lids.com/store/macys-locker-room-by-lids-westfield-mainplace/santa-ana/sd-68001731+z-892540-2783380504","Macy's Locker Room by LIDS 2068","2850 N MAIN ST","Santa Ana","CA","92705","US","2068","<MISSING>","Macy's Locker Room by LIDS","33.7760532","-117.8690666","Sun: 11:00 AM-6:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-westfield-santa-anita/sd-16161173+z-9292025-1935415138","Lids Westfield Santa Anita 5506","400 S Baldwin Sp T-46","Arcadia","CA","91007","US","5506","626-445-4088","Lids","34.1348808","-118.0514042","Sun: 10:00 AM-8:00 PM; Mon: 10:00 AM-8:00 PM; Tue: 10:00 AM-8:00 PM; Wed: 10:00 AM-8:00 PM; Thu: 10:00 AM-8:00 PM; Fri: 10:00 AM-8:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-the-block-at-orange/sd-27541411+z-9759362-946534160","Lids The Block at Orange 5930","20 City Boulevard W, Suite 71 SP114","Orange","CA","92868","US","5930","714-978-1908","Lids","33.782865","-117.892227","Sun: 10:00 AM-9:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/macys-locker-room-by-lids-montebello-town-center/sd-13041675+z-9157613-3100892678","Macy's Locker Room by LIDS 2458","2000 MONTEBELLO TOWN CENTER","Montebello","CA","90640","US","2458","<MISSING>","Macy's Locker Room by LIDS","34.035173","-118.083746","Sun: 11:00 AM-6:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/dodgers-clubhouse-the-shops-at-montebello/sd-19031109+z-9659158-560189882","Dodgers Clubhouse The Shops at Montebello 8309","1824 Montebello Town Center","Montebello","CA","90640","US","8309","323-724-3530","Dodgers Clubhouse","34.0366781","-118.0880531","Sun: 11:00 AM-8:00 PM; Mon: 10:00 AM-8:00 PM; Tue: 10:00 AM-8:00 PM; Wed: 10:00 AM-8:00 PM; Thu: 10:00 AM-8:00 PM; Fri: 10:00 AM-8:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-montebello-town-center/sd-27561363+z-9256855-731776543","Lids Montebello Town Center 5127","2111 Montebello Town Ctr Dr","Montebello","CA","90640","US","5127","323-722-3394","Lids","34.035782","-118.091104","Sun: 11:00 AM-8:00 PM; Mon: 11:00 AM-8:00 PM; Tue: 11:00 AM-8:00 PM; Wed: 11:00 AM-8:00 PM; Thu: 11:00 AM-8:00 PM; Fri: 11:00 AM-8:00 PM; Sat: 11:00 AM-8:00 PM"
"lids.com","https://lids.com/store/lids-westminster-mall/sd-16755931+z-9235980-2657565300","Lids Westminster Mall 5848","1025 Westminster Mall SP 2041","Westminster","CA","92683-4943","US","5848","714-892-0975","Lids","33.747512","-118.0132","Sun: 11:00 AM-7:00 PM; Mon: 11:00 AM-8:00 PM; Tue: 11:00 AM-8:00 PM; Wed: 11:00 AM-8:00 PM; Thu: 11:00 AM-8:00 PM; Fri: 11:00 AM-8:00 PM; Sat: 11:00 AM-8:00 PM"
"lids.com","https://lids.com/store/lids-stonewood-center-mall/sd-16796021+z-9472510-1894775371","Lids Stonewood Center Mall 5249","183 Stonewood St SP 183","Downey","CA","90241","US","5249","562-622-7070","Lids","33.938377","-118.121028","Sun: 11:00 AM-7:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/macys-locker-room-by-lids-stonewood-center-mall/sd-46118468+z-9940048-2131261276","Macy's Locker Room by LIDS 2062","400 STONEWOOD STREET","Downey","CA","90241","US","2062","<MISSING>","Macy's Locker Room by LIDS","33.934691","-118.119528","Sun: 11:00 AM-6:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-citadel-outlets/sd-49177568+z-9333826-2479106568","Lids Citadel Outlets 5682","100 Citadel Dr Sp 212","Commerce","CA","90040-1586","US","5682","323-346-0157","Lids","33.9930471","-118.153228","Sun: 10:00 AM-10:00 PM; Mon: 10:00 AM-10:00 PM; Tue: 10:00 AM-10:00 PM; Wed: 10:00 AM-10:00 PM; Thu: 10:00 AM-10:00 PM; Fri: 10:00 AM-10:00 PM; Sat: 10:00 AM-10:00 PM"
"lids.com","https://lids.com/store/fanzz-los-cerritos-center/sd-20924591+z-9732047-3161247476","Fanzz Los Cerritos Center 8312","239 Los Cerritos Center SPA08","Cerritos","CA","90703","US","8312","562-865-4800","Fanzz","33.8629026","-118.0948085","Sun: 11:00 AM-7:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-los-cerritos-mall/sd-49017282+z-832648-1152976075","Lids Los Cerritos Mall 5154","239 Los Cerritos Center A21","Cerritos","CA","90703","US","5154","562-865-8127","Lids","33.862518","-118.094736","Sun: 10:00 AM-9:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-glendale-galleria/sd-16667622+z-9039835-3768040788","Lids Glendale Galleria 5090","3230 Glendale Galleria SP RU02","Glendale","CA","91210","US","5090","818-244-7191","Lids","34.145994","-118.259179","Sun: 11:00 AM-7:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-lids-glendale-galleria/sd-17606570+z-803691-767598465","Lids Lids Glendale Galleria 6493","2181 Galleria Way","Glendale","CA","91210","US","6493","818-937-2125","Lids","34.1437724","-118.2587453","Sun: 10:00 AM-7:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-lakewood-center-mall/sd-16355590+z-9433751-3550780459","Lids Lakewood Center Mall 5201","500 Lakewood Ctr Mall SP 105","Lakewood","CA","90712","US","5201","562-630-8178","Lids","33.850673","-118.139246","Sun: 11:00 AM-7:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/fanzz-lakewood-center/sd-20368875+z-9001957-3629629772","Fanzz Lakewood Center 8308","500 Lakewood Center Mall SP361","Lakewood","CA","90712","US","8308","562-408-2663","Fanzz","33.8506094","-118.1395344","Sun: 11:00 AM-7:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/macys-locker-room-by-lids-los-angeles-downtown-plaza/sd-35954036+z-9475661-161610312","Macy's Locker Room by LIDS 2663","750 W 7TH ST","LOS ANGELES","CA","90017","US","2663","<MISSING>","Macy's Locker Room by LIDS","34.048079","-118.258299","Sun: 11:00 AM-6:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-visalia-mall/sd-27067430+z-9200763-846591516","Lids Visalia Mall 5677","2141 S Mooney Blvd","Visalia","CA","93277","US","5677","559-627-6427","Lids","36.311579","-119.313959","Sun: 11:00 AM-6:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-8:00 PM"
"lids.com","https://lids.com/store/lids-locker-room-universal-city-walk/sd-10223962+z-9933641-2128436117","Lids Locker Room Universal City Walk 9066","1000 Universal Studios Blvd SPV116","Universal City","CA","91608","US","9066","818-763-1516","Lids Locker Room","34.1361007","-118.3519973","Sun: 12:00 PM-8:00 PM; Mon: 12:00 PM-8:00 PM; Tue: 12:00 PM-8:00 PM; Wed: 12:00 PM-8:00 PM; Thu: 12:00 PM-8:00 PM; Fri: 12:00 PM-8:00 PM; Sat: 12:00 PM-8:00 PM"
"lids.com","https://lids.com/store/lids-universal-city-walk/sd-95258193+z-891320-146306488","Lids Universal City Walk 6334","100 Universal City Plaza V121","UNIVERSAL CITY","CA","91608","US","6334","818-509-0032","Lids","34.136872","-118.3528","Sun: 12:00 PM-8:00 PM; Mon: 12:00 PM-8:00 PM; Tue: 12:00 PM-8:00 PM; Wed: 12:00 PM-8:00 PM; Thu: 12:00 PM-8:00 PM; Fri: 12:00 PM-8:00 PM; Sat: 12:00 PM-8:00 PM"
"lids.com","https://lids.com/store/dodgers-clubhouse-dodgers-clubhouse-universal-city-walk/sd-10884013+z-9124388-4208558053","Dodgers Clubhouse 9062","1000 Universal Studios Blvd SP164","Universal City","CA","91608","US","9062","818-761-5677","Dodgers Clubhouse","34.136033","-118.352791","Sun: 12:00 PM-8:00 PM; Mon: 12:00 PM-8:00 PM; Tue: 12:00 PM-8:00 PM; Wed: 12:00 PM-8:00 PM; Thu: 12:00 PM-8:00 PM; Fri: 12:00 PM-8:00 PM; Sat: 12:00 PM-8:00 PM"
"lids.com","https://lids.com/store/dodgers-clubhouse-dodgers-clubhouse-hollywood--highland/sd-19994285+z-818795-3314707798","Dodgers Clubhouse 8087","6801 Hollywood Blvd SPD3-331","Los Angeles","CA","90028","US","8087","323-465-5405","Dodgers Clubhouse","34.1025585","-118.33988","Sun: 10:00 AM-7:00 PM; Mon: 10:00 AM-10:00 PM; Tue: 10:00 AM-10:00 PM; Wed: 10:00 AM-10:00 PM; Thu: 10:00 AM-10:00 PM; Fri: 10:00 AM-10:00 PM; Sat: 10:00 AM-10:00 PM"
"lids.com","https://lids.com/store/lids-hollywood--highland/sd-28255504+z-9492858-4184876437","Lids Hollywood & Highland 6304","6801 Hollywood Blvd D2-248","Hollywood","CA","90028","US","6304","323-960-2559","Lids","34.102626","-118.340375","Sun: 11:00 AM-6:00 PM; Mon: 11:00 AM-7:00 PM; Tue: 11:00 AM-7:00 PM; Wed: 11:00 AM-7:00 PM; Thu: 11:00 AM-7:00 PM; Fri: 11:00 AM-7:00 PM; Sat: 11:00 AM-7:00 PM"
"lids.com","https://lids.com/store/lids-tulare-outlet-center/sd-39159464+z-9802312-3169430844","Lids Tulare Outlet Center 6458","1445 Retherford Street D120A","Tulare","CA","93274","US","6458","559-685-1855","Lids","36.2077288","-119.3473379","Sun: 10:00 AM-7:00 PM; Mon: 10:00 AM-7:30 PM; Tue: 10:00 AM-7:30 PM; Wed: 10:00 AM-7:30 PM; Thu: 10:00 AM-7:30 PM; Fri: 10:00 AM-7:30 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/fanzz-south-bay-pavillion/sd-19473500+z-9802920-462592257","Fanzz South Bay Pavillion 8320","20700 S Avalon Blvd SP187","Carson","CA","90746","US","8320","310-527-7243","Fanzz","33.8436745","-118.2619128","Sun: 12:00 PM-6:00 PM; Mon: 11:00 AM-7:00 PM; Tue: 11:00 AM-7:00 PM; Wed: 11:00 AM-7:00 PM; Thu: 11:00 AM-7:00 PM; Fri: 11:00 AM-7:00 PM; Sat: 11:00 AM-7:00 PM"
"lids.com","https://lids.com/store/lids-seattle-premium-outlets/sd-38398284+z-9283252-135160112","Lids Seattle Premium Outlets 5646","10600 Quil Ceda Blvd 370","Tulalip","WA","98271","US","5646","360-716-3007","Lids","48.093262","-122.188003","Sun: 11:00 AM-7:00 PM; Mon: 11:00 AM-7:00 PM; Tue: 11:00 AM-7:00 PM; Wed: 11:00 AM-7:00 PM; Thu: 11:00 AM-7:00 PM; Fri: 11:00 AM-7:00 PM; Sat: 11:00 AM-7:00 PM"
"lids.com","https://lids.com/store/fanatics-by-lids-seattle-premium-outlets/sd-31614606+z-9246816-2716256694","Fanatics by Lids Seattle Premium Outlets 8526","10600 Quil Ceda Blvd SP735","Tulalip","WA","98271","US","8526","360-547-9030","Lids","48.093542","-122.1884153","Sun: 12:00 PM-6:00 PM; Mon: 11:00 AM-7:00 PM; Tue: 11:00 AM-7:00 PM; Wed: 11:00 AM-7:00 PM; Thu: 11:00 AM-7:00 PM; Fri: 11:00 AM-7:00 PM; Sat: 11:00 AM-7:00 PM"
"lids.com","https://lids.com/store/lids-westfield-valencia/sd-17894551+z-806335-1522449941","Lids Westfield Valencia 6116","24201 Valencia Blvd  SP1030","Valencia","CA","91355","US","6116","661-254-4577","Lids","34.415658","-118.557627","Sun: 10:00 AM-8:00 PM; Mon: 10:00 AM-8:00 PM; Tue: 10:00 AM-8:00 PM; Wed: 10:00 AM-8:00 PM; Thu: 10:00 AM-8:00 PM; Fri: 10:00 AM-8:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/macys-locker-room-by-lids-westfield-valencia/sd-35664005+z-9736875-4209608693","Macy's Locker Room by LIDS 2065","26450 MCBEAN PARKWAY","Santa Clarita","CA","91355","US","2065","661-287-5911","Macy's Locker Room by LIDS","34.415557","-118.558918","Sun: 11:00 AM-6:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-westfield-fashion-square/sd-40145090+z-830883-3041721296","Lids Westfield Fashion Square 6351","14006 Riverside Dr SP 259","Sherman Oaks","CA","91423","US","6351","818-205-9224","Lids","34.1530858","-118.430863","Sun: 10:00 AM-8:00 PM; Mon: 10:00 AM-8:00 PM; Tue: 10:00 AM-8:00 PM; Wed: 10:00 AM-8:00 PM; Thu: 10:00 AM-8:00 PM; Fri: 10:00 AM-8:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-locker-room-bellevue-square/sd-19233305+z-9274851-1121053881","Lids Locker Room Bellevue Square 8105","260 Bellevue Square","Bellevue","WA","98004","US","8105","425-454-0434","Lids Locker Room","47.617949","-122.201605","Sun: 10:00 AM-9:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/macys-locker-room-by-lids-bellevue-square/sd-35563724+z-9089382-301260002","Macy's Locker Room by LIDS Bellevue Square 2142","400 Bellevue Square","Bellevue","WA","98004","US","2142","<MISSING>","Macy's Locker Room by LIDS","47.61557","-122.202522","Sun: 11:00 AM-6:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/just-sports-everett/sd-19695268+z-9682792-3530754380","Just Sports Everett 8372","1402 SE Everett Mall Way SP106","Everett","WA","98208","US","8372","425-355-9711","Just Sports","47.9103588","-122.2132414","Sun: 11:00 AM-6:00 PM; Mon: 10:00 AM-7:00 PM; Tue: 10:00 AM-7:00 PM; Wed: 10:00 AM-7:00 PM; Thu: 10:00 AM-7:00 PM; Fri: 10:00 AM-7:00 PM; Sat: 10:00 AM-7:00 PM"
